,X,Y,L1,L2,L3
2631,-178.8673159,25.07717908,1,2,1
2632,-178.8854662,25.07961953,1,2,1
2633,-178.9036037,25.08214013,1,2,1
2634,-178.9217278,25.08474105,1,2,1
2635,-178.9398381,25.08742202,1,2,1
2636,-178.9579345,25.09018313,1,2,1
2637,-178.9580967,25.09020821,1,2,1
2638,-178.9655931,25.09136196,1,2,1
2639,-178.977265,25.09318647,1,2,1
2640,-178.9814035,25.09382512,1,2,1
2641,-178.9994858,25.09666619,1,2,1
2642,-179.0175531,25.09958719,1,2,1
2643,-179.0356051,25.10258813,1,2,1
2644,-179.0536414,25.10566891,1,2,1
2645,-179.0716614,25.10882934,1,2,1
2646,-179.0896648,25.11206951,1,2,1
2647,-179.1076512,25.11538932,1,2,1
2648,-179.1256202,25.11878858,1,2,1
2649,-179.1435714,25.12226729,1,2,1
2650,-179.1615042,25.12582535,1,2,1
2651,-179.1794184,25.12946275,1,2,1
2652,-179.1973135,25.13317931,1,2,1
2653,-179.2151891,25.13697492,1,2,1
2654,-179.2330447,25.14084959,1,2,1
2655,-179.2508801,25.1448032,1,2,1
2656,-179.2686947,25.14883567,1,2,1
2657,-179.2864882,25.1529469,1,2,1
2658,-179.30426,25.15713678,1,2,1
2659,-179.32201,25.16140514,1,2,1
2660,-179.3397376,25.16575204,1,2,1
2661,-179.3574423,25.17017722,1,2,1
2662,-179.3612457,25.17113882,1,2,1
2663,-179.370225,25.17342106,1,2,1
2664,-179.3819771,25.17642359,1,2,1
2665,-179.3996354,25.18100522,1,2,1
2666,-179.4168052,25.18554106,1,2,1
2667,-179.4175449,25.18573819,1,2,1
2668,-179.4351547,25.19047585,1,2,1
2669,-179.4527397,25.19529128,1,2,1
2670,-179.4702994,25.20018438,1,2,1
2671,-179.4878335,25.20515516,1,2,1
2672,-179.5053415,25.21020332,1,2,1
2673,-179.5228231,25.21532894,1,2,1
2674,-179.5402778,25.22053184,1,2,1
2675,-179.5577053,25.22581183,1,2,1
2676,-179.575105,25.23116881,1,2,1
2677,-179.5924767,25.23660267,1,2,1
2678,-179.60982,25.24211331,1,2,1
2679,-179.6271343,25.24770055,1,2,1
2680,-179.6444193,25.25336438,1,2,1
2681,-179.6616747,25.2591045,1,2,1
2682,-179.6789,25.26492092,1,2,1
2683,-179.6960948,25.27081335,1,2,1
2684,-179.7132587,25.27678186,1,2,1
2685,-179.7303913,25.28282609,1,2,1
2686,-179.7474923,25.28894612,1,2,1
2687,-179.7645611,25.29514166,1,2,1
2688,-179.7815975,25.30141261,1,2,1
2689,-179.798601,25.30775879,1,2,1
2690,-179.8155713,25.31418008,1,2,1
2691,-179.8325079,25.32067638,1,2,1
2692,-179.8494103,25.32724742,1,2,1
2693,-179.8662783,25.33389318,1,2,1
2694,-179.8831115,25.34061347,1,2,1
2695,-179.8999095,25.347408,1,2,1
2696,-179.9166717,25.35427685,1,2,1
2697,-179.933398,25.36121966,1,2,1
2698,-179.9500879,25.3682364,1,2,1
2699,-179.9667408,25.37532679,1,2,1
2700,-179.9689289,25.37626507,1,2,1
2701,-179.9835706,25.38258244,1,2,1
2702,-179.9999877,25.38974952,1,2,1
